title,link,press,date,summary,keywords,content
"개미가 2조 '싹쓸이', 코스피 또 역사 썼다…SK하닉, 90만원 돌파",https://n.news.naver.com/mnews/article/008/0005311970,뉴스1,2026-01-30 15:49,"코스피지수가 반도체주 강세에 힘입어 4거래일 연속 사상 최고치를 경신했다. 30일 코스피는 5224.36에 마무리했으며, 개인 투자자는 2조2975억원어치를 순매수했다. SK하이닉스는 5.57% 상승하며 90만9000원을 기록해 90만원대를 돌파했다. 반면, 현대차는 실적 악화로 5.3% 하락했다. 코스닥은 1.29% 하락했으며, 제약업종은 5.25% 내렸다. 원/달러 환율은 1439.5원으로 상승했다.","코스피,강세,사상 최고,SK하이닉스,90만원,개인 투자자,순매수,현대차,실적 악화,코스닥,하락,원/달러 환율,상승","[마감시황]
(서울=뉴스1) 박지혜 기자 = 코스피가 장중 5300선을 돌파한 30일 오전 서울 중구 하나은행 본점 딜링룸 전광판에 장초반 시황이 나타나고 있다. 2026.1.30/뉴스1  Copyright (C) 뉴스1. All rights reserved. 무단 전재 및 재배포,  AI학습 이용 금지. /사진=(서울=뉴스1) 박지혜 기자
코스피가 반도체 주 랠리에 힘입어 4거래일 연속 종가 기준 사상 최고치를 경신했다.
30일 코스피는 전날 대비 3.11포인트(0.06%) 오른 5224.36에 거래를 마쳤다. 이날 코스피는 장 초반 5300선을 돌파하며 사상 최고치를 경신했으나 이후 하락과 등락을 반복했다. 오후 들어 개인투자자가 2조원 이상 순매수하면서 결국 상승 마감했다.
코스피 시장(한국거래소 기준)에서 개인은 2조2975억원 순매수했다. 외국인과 기관은 각각 1조9754억원과 4254억원 순매도했다.
코스피 업종 중 증권, 섬유·의류, 통신은 2% 이상 올랐다. 전기·전자, 음식료·담배, 유통은 1%대 상승했다. 반면, 전기·가스, 건설, 금속은 3% 이상 하락했고, 운송·창고, 화학, 운송장비·부품 등은 2%대 내림세를 보였다.
코스피 시가총액 상위 종목 중 SK하이닉스는 5.57% 상승한 90만9000원을 기록, 종가 기준 90만원을 돌파했다. 장 중에는 93만1000원까지 오르며 52주 신고가를 경신했다. SK하이닉스 지분을 보유한 SK스퀘어도 7.34% 강세를 보였다.
지난해 4분기 실적 어닝 쇼크를 기록한 현대차는 5.3% 하락했다. LG에너지솔루션과 네이버(NAVER는 4%대 하락률을 기록했다.
코스닥은 14.97포인트(1.29%) 내린 1149.44를 기록했다.
코스닥 시장에서 개인과 외국인이 각각 9824억원과 2201억원 순매도했다. 기관은 1조3345억원을 순매수했다.
코스닥 업종 중 제약은 5.25% 하락하며 약세를 보였다. 금융은 3.67% 하락했고, 일반서비스는 2.87% 떨어졌다. 반면, 비금속은 7.24% 강세를 보였다. 운송장비·부품과 화학은 2% 이상 상승했다.
코스닥 시총 상위 종목 중 에이비엘바이오는 19.8% 급락했다. HLB도 14.85% 떨어졌다. 에코프로비엠과 에코프로는 각각 4.88%와 5.12% 하락했다. 반면 리노공업은 16.29% 급등했다. 케어젠은 5.7%, 원익IPS은 4.95% 강세를 보였다.
이날 원/달러 환율은 전 거래일보다 13.2원 오른 1439.5원(오후 3시30분 종가 기준)을 기록했다."
"[특징주] 뉴로핏, 삼성액티브자산운용 지분 취득에 상한가 마감(종합)",https://n.news.naver.com/mnews/article/001/0015876667,뉴스1,2026-01-30 15:49,"뉴로핏이 삼성액티브자산운용의 지분 취득 소식으로 상한가에 도달했다. 주가는 2만8천250원에 마감했으며, 이는 전 거래일보다 29.89% 상승한 것이다. 삼성액티브자산운용은 뉴로핏 주식 58만2천764주를 취득했으며, 지분율은 5.01%로 보고되었다. 이 투자는 단순 투자 목적이라고 삼성액티브자산운용은 밝혔다. 뉴로핏은 뇌 질환 진단 및 치료를 위한 AI 기술을 개발하는 회사다.","뉴로핏,삼성액티브자산운용,지분 취득,상한가,2만8천250원,58만2천764주,5.01%","뉴로핏 로고
의료 AI 회사 뉴로핏의 로고. [웹사이트 캡처]
(서울=연합뉴스) 고은지 기자 = 뉴로핏이 삼성액티브자산운용 지분 취득 소식에 30일 상한가로 장을 마쳤다.
이날 뉴로핏은 전장 대비 29.89% 오른 2만8천250원에 거래를 마감했다. 주가는 2만7천600원으로 장을 시작한 후 곧장 상한가로 직행했다.
삼성액티브자산운용은 전날 뉴로핏 주식 58만2천764주를 신규 취득했다고 공시했다. 지분율은 5.01%다.
주식 보유 목적에 대해서는 ""단순 투자""라고 설명했다.
뉴로핏은 뇌 질환 진단·치료 인공지능(AI) 전문기업이며, 지난해 10월 미국 델라웨어주에 현지 법인을 설립하기도 했다.
eun@yna.co.kr"
"[특징주] 올해 1호 상장 덕양에너젠, 코스닥 입성 첫날 249%↑(종합)",https://n.news.naver.com/mnews/article/001/0015876666,뉴스1,2026-01-30 15:49,덕양에너젠이 올해 첫 코스닥 상장 기업으로 첫날 248.50% 상승하며 주목받았다. 공모가 1만원을 크게 웃돈 3만4천850원에 마감되었다. 2020년 설립된 이 회사는 부생수소를 고순도 산업용 수소로 정제하는 기술을 보유하고 있다. 수요예측과 일반 청약에서 높은 경쟁률을 기록하며 성공적인 초기 반응을 얻었다. 상 이외에도 공모 자금은 울산 출하센터 구축 등 다양한 사업 확대에 사용될 예정이다.,"1호 상장,덕양에너젠,코스닥,상장 첫날,248.50% 상승,공모가 1만원,3만4천850원,부생수소,고순도 산업용 수소,수요예측,일반 청약,높은 경쟁률,공모 자금,울산 출하센터,사업 확대","[덕양에너젠 제공. 재판매 및 DB 금지]
(서울=연합뉴스) 고은지 기자 = 올해 1호 상장 기업인 덕양에너젠이 코스닥 상장 첫날인 30일 공모가(1만원)보다 3배 넘게 올랐다.
이날 덕양에너젠은 공모가 대비 248.50% 오른 3만4천850원에 거래를 마쳤다.
2020년 설립된 덕양에너젠은 가성소다 제조 공정 및 석유화학 공정에서 발생하는 부생수소를 자체 기술력을 통해 고순도 산업용 수소로 정제해 공급하는 기업이다.
지난 12∼16일 수요예측을 진행해 공모가를 희망 범위 상단인 1만원으로 확정했다.
같은 달 20∼21일 이뤄진 일반 청약에서는 1천354.4대 1의 경쟁률을 기록했고, 청약액의 절반을 먼저 납부하는 증거금은 약 12조7천억원이 모였다.
상장을 통해 확보한 공모 자금은 울산 출하센터 구축과 설비 증설, 신규 공장 설비 등에 활용할 계획이다.
eun@yna.co.kr"
"'롤러코스터' 코스피, 5,220대 강보합 마감…코스닥은 1.3%↓",https://n.news.naver.com/mnews/article/001/0015876660,뉴스1,2026-01-30 15:49,"코스피 지수는 하락 출발했지만 장 초반 5,220대로 상승하며 강보합세를 기록했다. 지수는 오전 중 5,300선을 돌파하기도 했으나 이후 상승분을 반납하며 등락을 반복했다. 최종적으로는 3.11포인트 오른 5,224.36으로 마감됐다. 반면 코스닥은 1.29% 하락해 1,149.44로 거래를 마쳤다.","코스피,5,220대,강보합,코스닥,1.3%↓","코스피, 장초반 5,220대 강보합
(서울=연합뉴스) 윤동진 기자 = 코스피가 하락 출발한 뒤 장 초반 5,220대로 올라서며 강보합세를 보이고 있는 30일 서울 하나은행 본점 딜링룸에서 딜러들이 업무를 보고 있다, 2026.1,30 mon@yna.co.kr
(서울=연합뉴스) 황철환 기자 = 코스피가 30일 롤러코스터 장세를 보인 끝에 강보합으로 거래를 마감했다.
이날 코스피는 전장보다 3.11포인트(0.06%) 오른 5,224.36으로 거래를 마쳤다.
지수는 10.90포인트(0.21%) 내린 5,210.35로 개장했으나 곧 반등해 오전 10시 30분께에는 5,321.68까지 치솟았다. 코스피가 장중 5,300선을 넘은 것은 이번이 처음이다.
이후 상승분을 반납한 코스피는 오전 11시 32분께에는 5,199.78까지 밀렸지만, 또다시 급반등해 5,300선 접근을 시도하는 등 널뛰기 장세를 보였다.
코스닥은 14.97포인트(1.29%) 내린 1,149.44로 장을 종료했다.
hwangch@yna.co.kr"
[코스닥] 14.97포인트(1.29%) 내린 1149.44 마감,https://n.news.naver.com/mnews/article/011/0004584941,뉴스1,2026-01-30 15:49,코스닥 지수가 14.97포인트 하락하여 1149.44로 장을 마쳤다. 이번 하락은 1.29%의 하락률을 보였다. 구체적인 하락 이유는 기사에 명시되어 있지 않다. 시장 참여자들은 다양한 요인에 주목하고 있다.,"코스닥,14.97포인트,1149.44,1.29%,하락,마감",[코스닥] 14.97포인트(1.29%) 내린 1149.44 마감
"환율, 외국인 주식 매도에 13.2원 상승…1,439.5원",https://n.news.naver.com/mnews/article/001/0015876670,연합뉴스,2026-01-30 15:44,"원/달러 환율이 외국인 투자자의 국내 주식 매도 등으로 인해 13.2원 상승하여 1,439.5원으로 마감됐다. 오전 중 환율을 1,440원 위로 올리기도 했으며, 뉴욕 증시 기술주 급락과 위험 회피 심리의 영향으로 달러 강세가 나타났다. 연방준비제도(Fed) 의장 후보자 발표를 앞두고 달러 가치가 상승했고, 엔/달러 환율은 153엔대를 유지했다. 외국인의 유가증권 시장 순매도는 약 2조 원에 달했으며, 원/엔 환율은 2.91원 상승했다.","환율,달러,상승,외국인,주식,매도,원/달러,연방준비제도,Fed,의장,달러 강세,엔/달러,원/엔,기술주,위험 회피,뉴욕 증시","美 연준 의장 후보자 발표 앞두고 달러도 강세
환율, 뉴욕증시 기술주 급락 속 이틀째 상승…1,430원대 초반
(서울=연합뉴스) 윤동진 기자 = 코스피가 하락 출발한 뒤 장 초반 5,220대로 올라서며 강보합세를 보이고 있는 30일 서울 하나은행 본점 딜링룸에서 딜러들이 업무를 보고 있다. 2026.1.30 mon@yna.co.kr
(서울=연합뉴스) 한지훈 기자 = 원/달러 환율은 30일 외국인 투자자 국내 주식 매도 등의 영향으로 크게 상승했다.
이날 서울 외환시장에서 미국 달러화 대비 원화 환율의 주간 거래 종가(오후 3시30분 기준)는 전날보다 13.2원 오른 1,439.5원으로 집계됐다.
환율은 5.7원 상승한 1,432.0원으로 출발한 뒤 오전 11시24분께 1,441.25원으로 1,440원을 넘기기도 했다.
유가증권시장에서 외국인은 2조원 가까이 순매도를 기록했다.
간밤 미국 뉴욕 증시에서 인공지능(AI) 거품론이 다시 고조되면서 기술주가 급락하고 위험 회피 심리가 강화됐다.
달러는 강세로 돌아섰다.
주요 6개국 통화 대비 달러 가치를 나타내는 달러인덱스는 전날보다 0.34% 오른 96.523 수준이다.
도널드 트럼프 미국 대통령이 30일(현지시간) 연방준비제도(Fed) 의장 후보자를 발표할 것이라고 밝힌 이후 지수가 상승했다.
최근 미국과 일본 외환 당국 개입 경계로 급락한 엔/달러 환율은 낮은 수준을 유지하고 있다.
엔/달러 환율은 153.882엔으로 전날에 이어 153엔대에 머물렀다.
원/엔 재정환율은 100엔당 935.44원으로 전날 오후 3시 30분 기준가인 932.53원보다 2.91원 올랐다.
hanjh@yna.co.kr"
"""트럼프, 차기 연준 의장에 워시 지명 준비중""(종합)",https://n.news.naver.com/mnews/article/001/0015876661,연합뉴스,2026-01-30 15:44,"도널드 트럼프 미국 대통령이 연방준비제도(Fed·연준) 신임 의장으로 케빈 워시 전 연준 이사를 지명할 준비를 하고 있다는 보도가 나왔다. 이 소식이 전해지자 달러 가치와 미 국채 금리가 상승했으며, 워시 전 이사의 지명 가능성이 93%로 평가되기도 했다. 트럼프 대통령은 지난 2017년 워시 전 이사를 면접했으나 최종 선택에서는 제롬 파월을 결정했다. 워시 전 이사는 연준에서 '레짐 체인지' 수준의 변화를 주장해온 인물로 월가와 워싱턴에서 폭넓은 인맥을 지니고 있다. 현재 쿠팡 이사회 이사로도 활동 중이다. 트럼프 대통령의 측근인 케빈 해싯 백악관 NEC 위원장의 지명 가능성은 줄어들었다는 관측이 있다.","트럼프,연준 의장,워시,대통령,파월,차기 연준,케빈,쿠팡","""발표 하루 전날 워시와 백악관서 회동""
""공식 발표 전까진 최종 확정 아냐""
달러 가치·미 국채 금리 상승
쿠팡 이사회 이사로도 활동
케빈 워시 전 연준 이사
[EPA 연합뉴스 자료사진. 재판매 및 DB 금지]
(서울=연합뉴스) 김태균 기자 = 도널드 트럼프 미국 대통령이 30일(현지시간) 연방준비제도(Fed·연준) 의장 후보자를 발표한다고 예고한 가운데 케빈 워시 전 연준 이사가 유력하다는 보도가 이어졌다.
파이낸셜타임스(FT)는 트럼프 대통령이 제롬 파월 연준 의장 후임으로 워시 전 이사를 지명할 준비를 하고 있다고 관계자 3명을 인용해 보도했다.
앞서 블룸버그 통신도 트럼프 행정부가 트럼프 대통령이 워시 전 이사를 차기 연준 의장으로 지명할 수 있도록 준비하고 있다고 관계자들을 인용해 전했다.
익명을 요구한 관계자들은 다만 트럼프 대통령이 공식 발표를 하기 전까지는 인선이 최종 확정된 것은 아니라고 블룸버그에 말했다.
백악관과 워시 전 이사는 논평 요청에 즉각 답하지 않았다.
앞서 트럼프 대통령은 29일 워싱턴DC의 트럼프-케네디 센터에서 열린 다큐멘터리 영화 '멜라니아' 시사회에 참석, ""내일 오전 연준 의장을 발표할 것""이라고 말했다.
트럼프 대통령은 새 연준 의장 후보에 대해 ""탁월한(outstanding) 사람"", ""매우 존경받는 인물""이라면서 ""금융계에서 모두가 아는 인물이 될 것이다. 매우 좋은 선택이 될 것이라 생각한다""고 말했다.
월스트리트저널(WSJ), 블룸버그, 로이터 등에 따르면 워시 전 이사가 29일 백악관에서 트럼프 대통령과 만난 것으로 전해졌다.
WSJ은 트럼프 대통령이 이날 연준 의장 인선을 다음 주에 발표하겠다고 밝혔지만 워시 전 이사와 회동한 뒤 이날 오후 발표 시점을 하루 뒤인 30일로 앞당겼다고 전했다.
워시 전 이사가 유력하다는 소식이 전해지자 달러화 가치가 오르고 미 국채 금리도 상승세를 보였다.
유로화 등 주요 6개 통화에 대한 달러화 가치를 나타내는 달러인덱스(DXY)는 한국 시간 30일 오후 2시12분 기준 96.529로 전날 종가(96.283)를 웃돌고 있다.
미래 예측 베팅 플랫폼인 '폴리마켓'에서는 현재 워시 전 이사의 차기 연준 의장 낙점 가능성이 93%를 나타냈다.
트럼프 대통령은 집권 1기 때인 2017년 연준 의장을 고를 때 워시 전 이사도 면접했지만 최종적으로 파월 현 의장을 선택했다.
도널드 트럼프 대통령과 제롬 파월 연준 의장
[연합뉴스 자료사진. 재판매 및 DB 금지]
트럼프 대통령은 그동안 파월 의장을 향해 대폭적인 금리 인하를 압박하며 공개적인 비난도 서슴지 않았다. 파월 의장의 임기는 오는 5월 끝난다.
트럼프 대통령은 2020년 워시 전 이사를 향해 ""2017년 당시 왜 연준 의장직에 더 강한 의지를 보여주지 않았는지 궁금하다. 당신을 택했다면 내가 더 좋았을 것""이라고 말한 것으로 알려졌다.
워시 전 이사는 연준의 틀을 '레짐 체인지'(정권 교체) 수준으로 바꿔야 한다는 주장을 펴왔다.
스탠퍼드대와 하버드대 로스쿨을 졸업한 워시 전 이사는 월가와 워싱턴의 정책 결정권자들 사이에 폭넓은 인맥을 갖고 있다는 평가를 받고 있다.
투자은행 모건스탠리의 임원 등으로 재직했으며 2006년 당시 역대 최연소 연준 이사(2006~2011년)로 연준에 합류했다. 쿠팡 홈페이지에 따르면 그는 2019년 10월부터 쿠팡 이사회 이사로 활동해왔다.
2023년 '앨런 앤 컴퍼니 선밸리 컨퍼런스'에 참석한 케진 워시 전 연준 이사(오른쪽 끝)와 김범석 쿠팡Inc 의장[AFP 연합뉴스 자료사진. 게티이미지. 재판매 및 DB 금지]
트럼프 대통령의 측근인 케빈 해싯 백악관 국가경제위원회(NEC) 위원장이 차기 연준 의장으로 유력하게 거론돼왔지만, 트럼프 대통령이 그를 NEC 위원장으로 계속 둘 의사를 내비치면서 가능성이 작아졌다는 관측이 나온다.
tae@yna.co.kr"
"환율, 다시 1,430원대로…코스피 또 상승",https://n.news.naver.com/mnews/article/422/0000828532,연합뉴스,2026-01-30 15:44,"원·달러 환율은 오후에도 상승세를 이어가고 있으며, 1,430원 선 중에서 거래되고 있다. 미국 재무부의 환율 관찰 대상국 재지정과 연준 의장 인선 관련 불확실성이 영향을 미치고 있다. 코스피는 오전 사상 최고치를 기록했으나 오후엔 상승폭을 줄여 5,250선을 나타내고 있다. 코스닥 지수는 1,180.87까지 올랐다가 현재 보합 중 이다.","달러,환율,상승,코스피,코스닥,430원,불확실성,상승폭,오후,경신,관찰 대상국","원·달러 환율은 오후 들어서도 상승세를 유지하고 있습니다.
오늘(30일) 원·달러 환율은 오전 한때 10원 넘게 올라 1,440원을 돌파했다가, 오후 들어 상승폭을 다소 줄여 1,430원 선 중반에서 움직이고 있습니다.
미국 재무부의 환율 관찰 대상국 재지정과 차기 연준 의장 인선을 둘러싼 불확실성이 외환시장에 영향을 주고 있는 것으로 풀이됩니다.
한편, 코스피는 장 초반 5,300선을 넘어서며 사상 최고치를 경신했다가 오후에는 상승폭을 일부 줄여 5,250선을 보이고 있습니다.
장중 1,180.87까지 오르며 52주 신고가를 새로 썼던 코스닥 지수는 보합권에서 움직이고 있습니다.
연합뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23"
“서학개미·지배구조·낮은 배당”...‘달러 일타 강사’ 美 재무부가 콕 집은 韓 원화 약세..,https://n.news.naver.com/mnews/article/011/0004584866,연합뉴스,2026-01-30 15:44,"미국 재무부는 한국의 원화 약세가 경제 펀더멘털과 부합하지 않는다고 평가하며, 서학개미의 해외 주식 투자와 불투명한 지배구조, 낮은 배당 등 한국 증시의 저평가 요인을 거론했다. 보고서는 한국의 경상수지와 대미 무역 흑자 등 지정 요건을 충족했으나, 외환 개입 요건은 미달했다고 지적했다. 서학개미의 해외 투자 확대로 민간 포트폴리오 유출이 원화 약세 압력의 주요 원인으로 지목됐다. 인구 고령화로 인한 높은 저축률과 코리아 디스카운트가 해외 자본 유출의 배경으로 분석됐으며, 원화 가치는 2.4% 저평가된 것으로 평가됐다. 재무부는 한국 자본시장의 개방성을 긍정적으로 평가하며, 외환시장 제도 개선 노력을 높이 샀다.","원화,한국,재무부,환율,달러,무역,경제,해외,원화 절하,지배구조,배당,서학개미,자본시장,외환시장,정책,평가,저평가,고령화,저축률,코리아 디스카운트","美 재무부 반기 환율보고서 韓 관찰대상국 유지
“작년 하반기 원화 절하, 경제 펀더멘털과 괴리”
한은 자료 인용, 서학개미 독특한 현상 원인 지목
막대한 저축 한국 증시 저평가 탓 해외 투자로 향해
스콧 베센트 미국 재무부 장관.
미국 재무부가 지난해 말 극심했던 원화 절하(원·달러 환율 상승) 현상에 대해 “한국의 경제 펀더멘털(기초체력)과 맞지 않는다”는 입장을 재확인했다. 특히 환율 상승 압력의 배경으로 ‘서학개미(개인의 해외주식 투자)’ 현상과 함께 불투명한 기업 지배구조와 낮은 배당 등 한국 증시의 고질적인 저평가 요인을 직접 언급해 눈길을 끈다.
미 재무부는 29일(현지 시간) 연방 의회에 보고한 ‘주요 교역 상대국의 거시경제 및 환율 정책’ 반기 보고서에서 통화 관행과 거시 정책에 있어 신중한 주의가 필요하다며 한국, 중국, 일본, 대만, 태국, 싱가포르, 베트남, 독일, 아일랜드, 스위스 등 10개국을 관찰대상국 명단에 올렸다.
재무부는 통상 1년에 두 차례(6월, 11월) 환율보고서를 발표한다. 한국은 2016년 4월 이후 7년여 만인 2023년 11월 환율관찰대상국에서 제외됐다가 2024년 11월 다시 포함됐다. 지난해 6월 보고서에서도 해당 지위가 유지됐고 하반기 보고서 성격인 이번에도 명단에서 빠지지 못했다. 이번 분석 대상 기간은 2024년 7월부터 2025년 6월까지다.
미국은 2015년 제정된 ‘무역촉진법’에 따라 자국과의 교역 규모가 큰 상위 20개국의 거시경제와 환율 정책을 평가해 일정 기준에 해당하면 심층분석국 또는 관찰대상국으로 지정하고 있다. 평가 기준은 △150억 달러 이상의 대미 무역 흑자 △국내총생산(GDP) 대비 3% 이상의 경상수지 흑자 △12개월 중 최소 8개월간의 달러 순매수 규모가 GDP의 2% 이상인 경우 등 세 가지다. 이 기준을 모두 충족하면 심층분석국으로 두 가지만 해당하면 관찰대상국이 된다.
보고서에 따르면 한국은 △경상수지(GDP 대비 5.9%) △대미 무역 흑자(520억 달러) 부문에서 지정 요건을 충족했다. 다만 외환 개입 요건은 GDP 대비 -0.4%로 기준에 해당하지 않았다.
이번 보고서에서 주목할 대목은 재무부가 우리나라의 외환 변동 및 자본시장에 대해 이전과 다른 표현들을 많이 사용했다는 점이다. 재무부는 지난해 상반기 환율보고서에서 이번 보고서에부터 시장 개입 외에도 자본 유출 및 거시건전성 조치, 정부투자 기관 등을 활용한 경쟁적 평가절하 여부를 평가하겠다고 밝힌 바 있다.
미국 재무부는 29일(현지 시간) 연방 의회에 보고한 ‘주요 교역 상대국의 거시경제 및 환율 정책’ 반기 보고서를 발표했다. 사진출처=재무부 홈페이지
우선 재무부는 “지난해 하반기 원화의 추가 약세는 한국의 강한 경제 펀더멘털에 부합하지 않는다”고 분명했다. 지난해 이후 원화가 일방향 약세로 과도하게 움직인 것은 적절하지 않다는 미 재무부의 상황 인식을 시사한 것으로 풀이된다. 앞서 스콧 베센트 미 재무부 장관은 지난 14일(현지 시간) 자신의 X(옛 트위터) 계정을 통해 “외환시장의 과도한 변동성은 바람직하지 않고, 원화 가치 하락은 한국의 강력한 경제 펀더멘털과 맞지 않는다”고 밝혔다.
재무부는 한은 자료를 인용해 원화 약세의 배경으로 서학개미를 직접 언급하기도 했다. 보고서는 “한국의 민간 부문 포트폴리오 유출은 지난해 원화 가치 하락 압력의 주요 동력이었다”며 “분석 대상 기간 동안 1,070억 달러로 두 배 이상 늘었다”고 지적했다. 그러면서 “한은에 따르면 이 같은 민간 부문의 유출은 개인 투자자들이 해외 주식을 매수하는 ‘독특한 현상’에서 비롯됐다”고 썼다. 여기서 ‘독특한 현상’이란 해외 주식 투자를 하는 서학개미를 의미한다.
다만 보고서는 한국 정부 부문의 자금 흐름에 대해선 “국내 정치적 불확실성이 극심했던 2024년 4분기에 국내 유입으로 전환됐다”며 “이는 해외 자본 유출을 부분적으로 상쇄하고 원화 절하 압력을 완화했다”고 긍정적으로 평가했다.
한국 경제의 구조적 문제를 원화 약세의 원인으로 분석한 점도 눈길을 끈다. 인구 고령화로 소비는 줄고 저축이 늘었지만, 이른바 ‘코리아 디스카운트’ 탓에 막대한 자금이 국내에 머물지 않고 해외로 빠져나간다는 것이다.
보고서는 “한국의 급속한 고령화 전망은 중기적인 노후 관련 비용을 충당하기 위한 예비적 저축의 필요성이 높아졌다는 것을 의미한다”며 “이는 GDP의 약 35%에 달하는 한국의 높은 저축률과 맞닿아 있다”고 분석했다. 이어 “한국의 가계와 기관들은 국내 시장에서 얻을 수 있는 것보다 더 높은 수익률을 달성하기 위해 이러한 저축을 해외로 돌리는 유인을 갖게 된다”며 “이는 부분적으로 대형 가족 경영 재벌의 지배력과 제한적인 배당금 지급, 낮은 주가순자산비율(PBR) 때문”이라고 꼬집었다.
보고서는 IMF의 통계를 인용해 원화 가치가 2.4% 저평가되어 있다고도 지적했다. 보고서는 “아직 IMF가 2025년 원화 가치 평가 보고서를 발표하지 않았지만, 가장 최근인 2024년 평가에선 한국의 대외 포지션이 중기적인 펀더멘털 등에 대체로 부합한다고 밝혔다”며 “당시 IMF는 원화 가치가 실질실효환율(REER) 기준으로 2.4% 저평가돼 있다고 판단했다”고 전했다.
재무부는 한국 자본시장의 개방성에 대해선 긍정적인 평가를 내렸다. 보고서는 “한국의 자본시장은 상당한 개방성을 유지하고 있으며 외환시장과 금융 부문의 취약성을 관리하기 위해 일부 거시건전성 조치를 유지하고 있다”며 “외환시장 거래 시간 확대와 외국 금융기관의 국내 외환시장 참여 허용 등 외환시장 제도 개선 노력이 외환시장의 회복력과 효율성을 강화할 것”이라고 밝혔다.
보고서는 한국 당국이 원화 약세에 대응해 시장에 개입한 사실과 규모를 구체적으로 명시했다. 보고서는 “분석 기간 중 한국 당국의 외환시장 개입은 원화 절하 압력 속에서도 과도한 변동성을 완화하는 데 집중된 것으로 보인다”며 “한국 당국은 해당 기간 GDP의 약 0.4%에 해당하는 73억 달러 규모의 외환보유액 순매도를 보고했다”고 밝혔다.
스콧 베센트 재무장관은 “트럼프 대통령의 ‘미국 우선 무역 정책’을 지원하기 위해 이번 보고서를 시작으로 재무부는 무역 상대국의 통화 정책 및 관행에 대한 분석을 강화하고 있다”며 “이러한 강화된 분석은 미국의 주요 무역 상대국의 환율 정책 및 관행에 대한 재무부의 평가에 반영된다”고 덧붙였다."
"차기 연준 의장은 워시?…""트럼프 행정부, 준비 작업중""",https://n.news.naver.com/mnews/article/001/0015876132,연합뉴스,2026-01-30 15:44,"도널드 트럼프 미국 대통령이 연준 의장 후보자를 발표할 예정을 밝힌 가운데, 케빈 워시 전 연준 이사가 유력하다는 보도가 나왔다. 블룸버그는 트럼프 행정부가 워시 전 이사를 지명할 준비를 하고 있다고 전했다. 이 인선은 공식 발표 전에 최종 확정된 것이 아니라고 한다. 트럼프 대통령은 워시 전 이사에 대해 '탁월한 인물'이라고 평가했다. 미국 언론은 워시 전 이사와 블랙록의 릭 리더를 주요 후보로 보고 있다.","차기 연준,워시,트럼프,연준 의장,케빈 워시,블룸버그,미국,대통령,공식,말했다,최종","블룸버그 보도
""트럼프 공식 발표 전까진 최종 확정 아냐""
케빈 워시 전 연준 이사
[EPA 연합뉴스 자료사진. 재판매 및 DB 금지]
(서울=연합뉴스) 김태균 기자 = 도널드 트럼프 미국 대통령이 30일(현지시간) 연방준비제도(Fed·연준) 의장 후보자를 발표한다고 예고한 가운데 케빈 워시 전 연준 이사가 유력하다는 보도가 나왔다.
트럼프 행정부가 트럼프 대통령이 워시 전 이사를 차기 연준 의장으로 지명할 수 있도록 준비하고 있다고 블룸버그 통신이 관계자들을 인용해 29일 보도했다.
익명을 요구한 관계자들은 트럼프 대통령이 공식 발표를 하기 전까지는 인선이 최종 확정된 것은 아니라고 했다.
백악관과 워시 전 이사는 논평 요청에 즉각 답하지 않았다.
앞서 트럼프 대통령은 29일 워싱턴DC의 트럼프-케네디 센터에서 열린 다큐멘터리 영화 '멜라니아' 시사회에 참석, ""내일 오전 연준 의장을 발표할 것""이라고 말했다.
트럼프 대통령은 새 연준 의장 후보에 대해 ""탁월한(outstanding) 사람"", ""매우 존경받는 인물""이라면서 ""금융계에서 모두가 아는 인물이 될 것이다. 매우 좋은 선택이 될 것이라 생각한다""고 말했다.
미국 언론은 차기 연준 의장 후보로 워시 전 이사와 자산운용사 블랙록의 릭 리더 글로벌 채권 부문 최고투자책임자(CIO)가 유력하게 거론되고 있다고 보도했다.
tae@yna.co.kr"
